movement_id,date_id,vessel_key,vessel_id,vessel_category,terminal_id,container_count,move_duration,route_geometry,fiscal_year,quarter,month,week,shift,build_year,terminal_name,regional_hub,vessel_age,age_bucket,handling_speed,peak_season,suez_period
392,2024-03-03,Tanker_417,417,Tanker,506,466,237.17672115803944,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,1,3,9,Day,2014,Patricia Gallegos,APAC,10,Modern (5-15yr),1.9647796703011478,1,Normal
623,2024-11-11,Tanker_547_2,547,Tanker,189,119,316.0700791531754,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,4,11,46,Night,1999,Sara Sanders,EMEA,25,Mature (16-30yr),0.37649878254477115,1,Normal
711,2022-03-30,Cargo_410,410,Cargo,45,526,960.4884550277268,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,1,3,13,Night,1907,Jason Melton,AMER,115,Old (>30yr),0.5476380244308254,1,Normal
873,2023-07-15,Passenger_923,923,Passenger,599,717,15.761278754274354,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,3,7,28,Day,2010,John Park,EMEA,13,Modern (5-15yr),45.49123273424463,0,Normal
817,2022-07-14,Tanker_681_2,681,Tanker,737,593,324.3133722779237,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,3,7,28,Night,1944,John Juarez,LATAM,78,Old (>30yr),1.8284784122062736,0,Normal
519,2022-11-19,Tanker_286,286,Tanker,282,15,430.102089776204,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,4,11,46,Day,1921,Angel Castillo,EMEA,101,Old (>30yr),0.03487544086987576,1,Normal
303,2024-07-29,Tanker_376,376,Tanker,761,588,770.388120922468,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,3,7,31,Day,2018,David Dixon,LATAM,6,Modern (5-15yr),0.7632516442438453,0,Normal
261,2022-04-20,Container_180,180,Container,733,25,367.7518966695644,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,2,4,16,Day,1924,Terry Flores,EMEA,98,Old (>30yr),0.06798061471988331,1,Normal
993,2023-06-17,Tanker_556,556,Tanker,45,367,338.41069998370574,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,2,6,24,Night,2013,Jason Melton,AMER,10,Modern (5-15yr),1.0844810758574444,0,Normal
608,2024-01-21,Container_406,406,Container,733,635,729.3997888892941,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,1,1,3,Day,2013,Terry Flores,EMEA,11,Modern (5-15yr),0.8705788096908514,0,Normal
909,2023-01-31,Container_845,845,Container,627,901,849.3060624870024,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,1,1,5,Night,1914,Matthew Jones,LATAM,109,Old (>30yr),1.0608660879702465,0,Normal
434,2024-11-29,Cargo_158,158,Cargo,627,977,93.26600063807322,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,4,11,48,Night,1995,Matthew Jones,LATAM,29,Mature (16-30yr),10.475414334440403,1,Normal
485,2024-10-12,Passenger_758_2,758,Passenger,215,512,142.47131479396268,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,4,10,41,Night,1971,Franklin Hall,AMER,53,Old (>30yr),3.5937058680228895,1,Normal
826,2022-01-10,Cargo_537,537,Cargo,599,213,659.7705157927987,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,1,1,2,Day,1971,John Park,EMEA,51,Old (>30yr),0.3228395251098077,0,Normal
723,2023-12-23,Passenger_335,335,Passenger,598,832,314.34112901892087,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,4,12,51,Day,1905,Nicole Miller,EMEA,118,Old (>30yr),2.6468060434748906,0,Normal
200,2021-11-04,Cargo_901,901,Cargo,189,356,668.4357836610087,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,4,11,44,Night,1977,Sara Sanders,EMEA,44,Old (>30yr),0.5325866877595863,1,Normal
524,2024-06-28,Passenger_999,999,Passenger,350,557,173.93796805128525,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,2,6,26,Day,1900,Jason Gonzalez,EMEA,124,Old (>30yr),3.2022910595101908,0,Normal
213,2024-01-17,Container_702,70,Container,672,198,804.0229182761474,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,1,1,3,Day,1907,Deborah Perez,AMER,117,Old (>30yr),0.24626163694999983,0,Normal
761,2022-03-25,Cargo_347,347,Cargo,215,370,321.418226606483,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,1,3,12,Day,1990,Franklin Hall,AMER,32,Old (>30yr),1.1511481595379354,1,Normal
29,2024-04-11,Passenger_313,313,Passenger,198,480,335.15418460512194,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,2,4,15,Night,1951,Jamie Banks,APAC,73,Old (>30yr),1.4321766579329307,1,Normal
827,2023-07-07,Cargo_683,683,Cargo,895,739,178.86996867283867,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,3,7,27,Night,1949,John Bridges,AMER,74,Old (>30yr),4.131492868719985,0,Normal
929,2023-08-10,Passenger_536,536,Passenger,563,900,211.36395608525683,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,3,8,32,Night,1993,Deborah Morgan,LATAM,30,Old (>30yr),4.258058075128814,0,Normal
23,2024-07-30,Passenger_779,779,Passenger,131,177,598.3957754053802,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,3,7,31,Night,1917,Scott Ray,APAC,107,Old (>30yr),0.2957908582828685,0,Normal
631,2021-09-28,Container_165,165,Container,425,559,581.6055779626679,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,3,9,39,Night,1935,Michelle Love,EMEA,86,Old (>30yr),0.961132460177129,1,Normal
79,2024-04-21,Passenger_927,927,Passenger,387,970,824.4016959271961,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,2,4,16,Day,1974,Daniel Wong,AMER,50,Old (>30yr),1.1766108740339878,1,Normal
360,2021-10-24,Cargo_679,679,Cargo,778,16,630.2799960457181,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,4,10,42,Night,1908,Shannon Gray,APAC,113,Old (>30yr),0.025385543092564564,1,Normal
336,2024-03-15,Container_597,597,Container,627,572,427.84638460013247,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,1,3,11,Day,2002,Matthew Jones,LATAM,22,Mature (16-30yr),1.3369284411146638,1,Normal
520,2024-10-31,Cargo_373,373,Cargo,387,768,803.4266141490324,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,4,10,44,Day,1940,Daniel Wong,AMER,84,Old (>30yr),0.9559056004305317,1,Normal
918,2021-11-16,Tanker_787,787,Tanker,215,104,16.591649660711695,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,4,11,46,Night,1934,Franklin Hall,AMER,87,Old (>30yr),6.2682133559188795,1,Normal
462,2023-08-09,Passenger_155,155,Passenger,110,668,701.7931745071277,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,3,8,32,Day,1906,Steven Lynn,EMEA,117,Old (>30yr),0.9518473878990619,0,Normal
398,2024-11-21,Container_518,518,Container,154,421,543.1877918382538,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,4,11,47,Day,1953,Andrew Baldwin,EMEA,71,Old (>30yr),0.7750542378267626,1,Normal
92,2022-03-13,Passenger_747,747,Passenger,737,601,220.8931543507219,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,1,3,10,Night,1917,John Juarez,LATAM,105,Old (>30yr),2.720772410383373,1,Normal
888,2022-06-28,Container_911,911,Container,627,713,637.4918907542851,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,2,6,26,Night,2020,Matthew Jones,LATAM,2,New (<5yr),1.1184455996081348,0,Normal
315,2024-02-19,Cargo_898,898,Cargo,627,144,986.6572080136796,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,1,2,8,Night,1920,Matthew Jones,LATAM,104,Old (>30yr),0.14594734506617368,0,Normal
462,2022-10-20,Container_266,266,Container,627,68,346.5084023608791,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,4,10,42,Day,1906,Matthew Jones,LATAM,116,Old (>30yr),0.1962434374944243,1,Normal
92,2022-03-12,Tanker_227,227,Tanker,350,316,638.504748041226,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,1,3,10,Night,1921,Jason Gonzalez,EMEA,101,Old (>30yr),0.4949062649407221,1,Normal
289,2021-01-19,Cargo_459_2,459,Cargo,369,261,439.37333002394575,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,1,1,3,Night,1980,Seth Jackson,APAC,41,Old (>30yr),0.5940278623324169,0,Pre-Suez
553,2024-03-27,Cargo_438,438,Cargo,629,289,392.4379000211391,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,1,3,13,Night,2008,Elizabeth Welch,AMER,16,Mature (16-30yr),0.7364222466393605,1,Normal
901,2021-12-14,Cargo_827,827,Cargo,672,925,307.16159983667615,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,4,12,50,Night,1917,Deborah Perez,AMER,104,Old (>30yr),3.0114441404519336,0,Normal
329,2021-07-27,Passenger_921,921,Passenger,930,688,228.95033560980585,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,3,7,30,Night,1971,Regina White,EMEA,50,Old (>30yr),3.0050185258192443,0,Normal
561,2022-10-03,Cargo_236,23,Cargo,395,356,235.5855303580704,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,4,10,40,Night,1953,Shawn Martinez,APAC,69,Old (>30yr),1.511128461323196,1,Normal
876,2024-01-06,Container_735,735,Container,961,606,774.2507676007635,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,1,1,1,Day,1996,Luke Jones,APAC,28,Mature (16-30yr),0.7826921526702048,0,Normal
360,2022-08-13,Cargo_954,954,Cargo,328,159,323.7869339145355,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,3,8,32,Day,1929,John Anderson,EMEA,93,Old (>30yr),0.4910636697957939,0,Normal
295,2023-10-03,Passenger_419,41,Passenger,189,183,529.5758321734796,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,4,10,40,Day,1964,Sara Sanders,EMEA,59,Old (>30yr),0.3455595759514427,1,Normal
44,2023-03-13,Tanker_796,796,Tanker,45,98,213.5129450302623,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,1,3,11,Night,1924,Jason Melton,AMER,99,Old (>30yr),0.4589885638367732,1,Normal
908,2023-10-08,Tanker_738_2,738,Tanker,387,426,212.4676973245184,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,4,10,40,Day,1921,Daniel Wong,AMER,102,Old (>30yr),2.0050106692187524,1,Normal
111,2022-04-23,Passenger_648,648,Passenger,598,619,587.0790764308385,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,2,4,16,Night,2001,Nicole Miller,EMEA,21,Mature (16-30yr),1.0543724429138668,1,Normal
215,2023-06-05,Passenger_122,122,Passenger,745,509,582.7633313522743,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,2,6,23,Day,2003,Angela Smith,LATAM,20,Mature (16-30yr),0.873424892432559,0,Normal
139,2023-09-16,Cargo_316_2,31,Cargo,215,558,505.2634449807275,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,3,9,37,Night,1921,Franklin Hall,AMER,102,Old (>30yr),1.1043743725043953,1,Normal
708,2021-07-03,Passenger_361,361,Passenger,215,163,693.1859844026249,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,3,7,26,Day,1943,Franklin Hall,AMER,78,Old (>30yr),0.23514612768818524,0,Normal
365,2023-03-19,Passenger_650,650,Passenger,99,648,637.0256909924324,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,1,3,11,Day,2021,Kayla Mitchell,APAC,2,New (<5yr),1.0172274198085647,1,Normal
705,2024-12-12,Container_284,284,Container,350,553,200.1008757704433,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,4,12,50,Night,1927,Jason Gonzalez,EMEA,97,Old (>30yr),2.7636060955295583,0,Normal
607,2024-06-04,Tanker_777,777,Tanker,812,958,55.49550840571138,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,2,6,23,Day,1967,Carlos Spears,APAC,57,Old (>30yr),17.262658321757197,0,Normal
15,2022-01-17,Container_482,482,Container,598,247,269.6731960129312,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,1,1,3,Night,1952,Nicole Miller,EMEA,70,Old (>30yr),0.9159234349273482,0,Normal
307,2023-07-11,Tanker_100,100,Tanker,169,60,431.2469531677957,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,3,7,28,Day,1918,Dale Davis,AMER,105,Old (>30yr),0.13913141776251425,0,Normal
4,2023-02-18,Tanker_705,705,Tanker,708,455,208.2982991027268,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,1,2,7,Night,1935,Ryan Williams,LATAM,88,Old (>30yr),2.1843673326185296,0,Normal
65,2023-10-10,Tanker_948,948,Tanker,961,197,482.4014588086823,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,4,10,41,Night,1965,Luke Jones,APAC,58,Old (>30yr),0.4083735577551997,1,Normal
473,2021-08-03,Container_380,380,Container,224,175,36.70943302180007,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,3,8,31,Day,2022,Lisa Carter,LATAM,0,New (<5yr),4.767167062920188,0,Normal
265,2022-08-02,Passenger_447,447,Passenger,169,234,477.1244963298124,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,3,8,31,Night,1935,Dale Davis,AMER,87,Old (>30yr),0.49043803409801756,0,Normal
89,2024-08-18,Cargo_474,474,Cargo,812,680,351.51269265659334,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,3,8,33,Day,2021,Carlos Spears,APAC,3,New (<5yr),1.9344962904776781,0,Normal
409,2022-02-18,Passenger_335,335,Passenger,961,427,959.1059854996424,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,1,2,7,Day,1905,Luke Jones,APAC,117,Old (>30yr),0.4452062717318525,0,Normal
452,2023-08-03,Cargo_1000,1000,Cargo,369,875,876.6998717290298,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,3,8,31,Day,1987,Seth Jackson,APAC,36,Old (>30yr),0.9980610562589939,0,Normal
993,2023-07-23,Passenger_293,293,Passenger,460,121,951.1181407938476,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,3,7,29,Day,1967,Peter Griffin,AMER,56,Old (>30yr),0.12721868589217292,0,Normal
662,2024-09-02,Passenger_419,41,Passenger,728,932,658.8297814441877,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,3,9,36,Day,1964,Courtney Mclaughlin,EMEA,60,Old (>30yr),1.4146294327451463,1,Normal
393,2024-05-04,Container_116,116,Container,45,410,971.953616109316,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,2,5,18,Day,1994,Jason Melton,AMER,30,Old (>30yr),0.4218308293776512,1,Normal
473,2022-06-07,Passenger_314,314,Passenger,532,534,189.5188020012652,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,2,6,23,Night,1995,Jeffrey Thomas,AMER,27,Mature (16-30yr),2.817662386850858,0,Normal
89,2023-01-13,Cargo_784_2,784,Cargo,45,817,532.3918834492686,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,1,1,2,Night,2017,Jason Melton,AMER,6,Modern (5-15yr),1.5345838758975965,0,Normal
387,2022-09-29,Passenger_704,704,Passenger,745,492,743.1800885237287,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,3,9,39,Day,1903,Angela Smith,LATAM,119,Old (>30yr),0.6620198893882113,1,Normal
581,2022-03-15,Passenger_268,268,Passenger,708,163,482.3461318270847,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,1,3,11,Day,1950,Ryan Williams,LATAM,72,Old (>30yr),0.3379315998297122,1,Normal
21,2023-06-03,Container_342,342,Container,705,240,213.7466478817857,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,2,6,22,Night,1936,Mercedes Miller,EMEA,87,Old (>30yr),1.1228246261561676,0,Normal
920,2021-05-26,Passenger_633,633,Passenger,387,917,653.8207100706829,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,2,5,21,Day,1933,Daniel Wong,AMER,88,Old (>30yr),1.4025251661129936,1,Post-Suez
515,2024-08-02,Cargo_223,223,Cargo,733,69,971.2095856163858,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,3,8,31,Night,2019,Terry Flores,EMEA,5,Modern (5-15yr),0.07104542729179161,0,Normal
787,2024-08-18,Cargo_611,611,Cargo,371,912,523.2004559777757,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,3,8,33,Day,2023,Isaac Moore,EMEA,1,New (<5yr),1.7431177468980255,0,Normal
275,2022-04-24,Tanker_814,814,Tanker,930,675,248.1110782106313,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,2,4,16,Day,2014,Regina White,EMEA,8,Modern (5-15yr),2.720555667518263,1,Normal
837,2024-06-11,Cargo_438,438,Cargo,708,513,40.51767077223056,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,2,6,24,Day,2008,Ryan Williams,LATAM,16,Mature (16-30yr),12.661142415708477,0,Normal
367,2023-10-23,Container_380,380,Container,737,316,104.1368345975785,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,4,10,43,Night,2022,John Juarez,LATAM,1,New (<5yr),3.0344690351030508,1,Normal
929,2021-04-18,Cargo_547_2,547,Cargo,45,861,777.2239702627843,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,2,4,15,Night,1908,Jason Melton,AMER,113,Old (>30yr),1.1077887879717483,1,Post-Suez
522,2022-12-31,Tanker_837,837,Tanker,215,32,485.2585684088412,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,4,12,52,Night,1911,Franklin Hall,AMER,111,Old (>30yr),0.06594422455007386,0,Normal
637,2021-05-20,Container_822,822,Container,961,712,208.65945594715896,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,2,5,20,Day,2005,Luke Jones,APAC,16,Mature (16-30yr),3.412258489643083,1,Post-Suez
203,2024-10-13,Passenger_842,842,Passenger,425,210,860.077875040812,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,4,10,41,Night,1999,Michelle Love,EMEA,25,Mature (16-30yr),0.2441639368877326,1,Normal
995,2021-09-08,Passenger_296,296,Passenger,672,357,436.0760583667551,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,3,9,36,Night,1935,Deborah Perez,AMER,86,Old (>30yr),0.8186645268650603,1,Normal
192,2022-06-03,Cargo_407,407,Cargo,113,63,795.7493843709607,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,2,6,22,Night,1930,Todd Hardin,EMEA,92,Old (>30yr),0.0791706550295373,0,Normal
33,2021-06-30,Cargo_901,901,Cargo,198,562,811.2925887816186,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,2,6,26,Day,1977,Jamie Banks,APAC,44,Old (>30yr),0.6927217230518514,0,Post-Suez
440,2022-09-15,Cargo_995,995,Cargo,737,147,717.9169941635419,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,3,9,37,Day,1924,John Juarez,LATAM,98,Old (>30yr),0.2047590476267697,1,Normal
835,2022-12-18,Passenger_94_2,94,Passenger,883,116,972.5742498668072,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,4,12,50,Day,2022,Sandra Lopez,LATAM,0,New (<5yr),0.11927109936941684,0,Normal
922,2023-01-10,Container_635_2,635,Container,460,329,896.9005707418124,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,1,1,2,Night,1952,Peter Griffin,AMER,71,Old (>30yr),0.36681880994666916,0,Normal
857,2024-06-13,Passenger_653,653,Passenger,778,496,125.43831806644656,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,2,6,24,Day,1980,Shannon Gray,APAC,44,Old (>30yr),3.954134650763265,0,Normal
553,2021-04-11,Container_201,201,Container,705,945,343.7520826176658,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,2,4,14,Day,1997,Mercedes Miller,EMEA,24,Mature (16-30yr),2.7490742537582387,1,Post-Suez
917,2023-06-08,Container_103,103,Container,803,830,954.2476201854836,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,2,6,23,Night,1980,Michael Stewart,EMEA,43,Old (>30yr),0.869795200368084,0,Normal
492,2022-01-10,Container_875,875,Container,113,400,655.5692017842455,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,1,1,2,Day,1981,Todd Hardin,EMEA,41,Old (>30yr),0.6101567903301902,0,Normal
478,2023-12-17,Container_67_2,67,Container,737,585,443.7328758409249,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,4,12,50,Day,2018,John Juarez,LATAM,5,Modern (5-15yr),1.3183607342398456,0,Normal
180,2022-02-11,Tanker_225,225,Tanker,45,770,862.1207571259822,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,1,2,6,Night,1958,Jason Melton,AMER,64,Old (>30yr),0.893146341316405,0,Normal
788,2024-01-16,Container_196,196,Container,369,382,638.8904170710016,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,1,1,3,Day,1935,Seth Jackson,APAC,89,Old (>30yr),0.5979116133112188,0,Normal
316,2023-03-15,Container_140,140,Container,131,768,370.5729657180414,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,1,3,11,Day,1927,Scott Ray,APAC,96,Old (>30yr),2.072466345492536,1,Normal
195,2024-06-27,Container_477,477,Container,957,664,271.247503054168,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,2,6,26,Day,1974,Sherry Jones,APAC,50,Old (>30yr),2.4479488014582738,0,Normal
369,2023-10-27,Container_132,132,Container,272,703,851.1030885695649,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,4,10,43,Day,2019,Lauren Little,LATAM,4,New (<5yr),0.8259868979931921,1,Normal
603,2022-06-12,Container_890,890,Container,154,977,846.7659060654207,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,2,6,23,Night,1954,Andrew Baldwin,EMEA,68,Old (>30yr),1.1538017685900044,0,Normal
270,2023-06-29,Passenger_683,683,Passenger,930,376,918.3060216779858,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,2,6,26,Night,2006,Regina White,EMEA,17,Mature (16-30yr),0.40944956378805997,0,Normal
359,2022-12-11,Passenger_665,665,Passenger,748,67,784.5436709277651,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,4,12,49,Night,1917,Cindy Martin,EMEA,105,Old (>30yr),0.08539996240205328,0,Normal
330,2024-12-18,Passenger_545,545,Passenger,282,536,184.7689994139826,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,4,12,51,Night,1988,Angel Castillo,EMEA,36,Old (>30yr),2.9009195357445745,0,Normal
596,2021-04-29,Cargo_320,320,Cargo,369,330,388.4781951025232,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2021,2,4,17,Night,1992,Seth Jackson,APAC,29,Mature (16-30yr),0.8494685265743416,1,Post-Suez
714,2023-05-27,Passenger_532,532,Passenger,895,59,328.08004607582143,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2023,2,5,21,Night,1927,John Bridges,AMER,96,Old (>30yr),0.17983416152765572,1,Normal
676,2022-09-28,Tanker_656,656,Tanker,778,156,257.875839317653,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2022,3,9,39,Night,1987,Shannon Gray,APAC,35,Old (>30yr),0.6049422870043993,1,Normal
141,2024-11-03,Passenger_148,148,Passenger,883,534,794.7258599027955,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}",2024,4,11,44,Day,2004,Sandra Lopez,LATAM,20,Mature (16-30yr),0.6719298149745808,1,Normal
